"CIT","DIS","DOU","EDI","EHHS","HH050","HHS","HID","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS100","HS110","HY010","HY020","HY025","HY030","HY040","HY050","HY060","HY070","HY080","HY090","HY100","HY110","HY120","HY130","HY140","INC","PROV","REG","SOC","UEP","stratum","N_h","n_h","inclusion_prob","design_weight","S"
285,"9","1",16325.4191432733,1,1,1,"3387849","1","1","1","1","1","1","1","3","1","1",22869.319977337,16325.4191432733,1,0,0,0,0,0,4963.20360135287,2.31567549577681,400.353151180837,0,0,3254.13509232048,2889.41259056247,17903.8007004884,"3","1",17872.7141556261,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
253,"9","1",16101.4229098796,1.5,1,2,"861677","1","1","1","1","1","1","1","1","1","1",4830.42687296388,4830.42687296388,5,0,0,0,0,0,0,1676.36927995634,0,0,0,0,0,3154.05759300754,"3","1",151.057593007539,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
300,"10","1",28628.7696261658,2.5,1,4,"3430277","1","1","1","1","1","1","1","1","1","1",81416.7082365914,71571.9240654146,1,6887.84882026818,0,6974.46419764663,1047.42261307362,0,5094.26642982289,45147.1929009293,16.0849666332267,0,337.385618393987,2977.86867398241,6513.44491216714,16265.5132748508,"3","1",4296.46785150553,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
274,"9","1",21584.6348250262,2.1,1,4,"1885948","1","1","1","1","1","1","1","1","1","1",45327.7331325551,45327.7331325551,1,2475.68270092012,0,3727.17692607003,37.2668618116993,0,4921.2194441352,2640.88296965315,0,0,0,0,0,31525.5042299649,"3","1",50.8943473152258,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
102,"5","1",33744.374292903,1.5,1,2,"2768186","1","1","1","1","1","1","1","1","1","1",67584.1273846215,50616.5614393545,1,0,0,0,0,0,4960.2586902678,13.2796359516191,0,0,252.001357513482,0,16715.5645877536,62610.5890584021,"2","1",726.274155484929,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
274,"9","1",82323.0818141041,1.5,1,2,"1886510","1","1","1","1","1","1","1","1","1","1",123484.622721156,123484.622721156,1,3519.76590919504,10723.2002169991,0,0,1352.70975611242,4977.24895305,1605.46373487222,0,0,0,0,0,101306.234150927,"3","1",211.708458829522,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
83,"5","1",8082.28830186106,1,1,1,"1680764","1","1","1","1","1","2","1","1","3","3",10750.9497485827,8082.28830186106,1,591.488863207139,1535.77773455885,0,0,0,0,0,0,0,229.353954962306,0,2439.3074917593,8623.68315081668,"2","1",8623.68315081668,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
321,"10","1",863.542713645659,1.3,1,2,"632114","1","1","1","2","2","2","1","1","1","2",1122.60552773936,1122.60552773936,1,0,0,0,0,0,0,1122.60552773936,0,0,0,0,0,0,"3","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
309,"10","1",28133.1933076713,1,1,1,"1346394","1","1","1","1","1","1","1","1","1","1",28977.2414601461,28133.1933076713,1,3585.55967363046,0,0,0,0,5093.47124998458,1091.83871330889,0,0,0,0,844.048152474768,19206.3718232221,"3","1",58.3718232221296,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
294,"10","1",5141.32361536205,1.5,1,2,"2887761","1","1","1","2","1","2","1","2","1","1",7711.98542304307,7711.98542304307,1,0,0,0,0,0,0,3376.37026078813,0,0,0,0,0,4335.61516225494,"3","1",75.6151622549398,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
144,"6","1",3826.68724291451,1.3,1,2,"1071276","1","1","1","1","1","2","1","1","1","1",4974.69341578887,4974.69341578887,1,0,4629.61130384915,0,0,0,0,345.082111939723,0,0,0,0,0,0,"2","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
221,"8","1",13979.3873419874,1.5,1,2,"3217189","1","1","1","1","1","1","1","1","1","1",30551.9763235874,20969.0810129812,1,7575.16254545632,0,0,0,0,4929.7053840477,557.648575492515,511.180980690066,0,107.68897005484,0,8964.02535986137,17489.4598185909,"3","1",6340.4598185909,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
253,"9","1",31489.9743092527,2.5,1,4,"861661","1","1","1","1","1","2","1","3","1","1",100038.747452677,78724.9357731318,1,2637.33148280873,0,1202.49130979432,0,0,5047.14181725867,0,0,0,0,845.406150049695,20468.4055294955,91151.7828428153,"3","1",2339.31071461962,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
212,"8","1",20523.7031933129,2,1,3,"1104479","1","1","1","1","1","1","1","1","1","1",41145.7033188557,41047.4063866258,1,2547.34114362843,0,3448.43422055061,0,0,4994.14771543816,948.763500967054,0,0,98.2969322299678,0,0,29207.0167382715,"3","1",14530.0167382715,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
220,"8","1",21286.2089789337,1.8,1,3,"2309762","1","1","1","1","1","2","1","1","1","1",49860.2906287368,38315.1761620806,1,0,0,1107.42937999786,0,809.514673353992,5001.85089367442,0,0,0,0,0,11545.1144666562,42941.4956817105,"3","1",320.861298896573,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
171,"7","1",34320.035499782,1.3,1,2,"2219731","1","1","1","1","1","1","1","3","1","1",46052.5282868932,44616.0461497167,1,6125.25627223365,4400.01173526328,0,0,0,4990.91821606271,2299.81670407865,0,0,0,0,1436.48213717656,28236.5253592549,"2","1",154.48931070751,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
159,"6","1",0,1,1,1,"3363605","1","1","1","1","1","2","1","1","1","1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
312,"10","1",426.596474019666,1,2,1,"841377","1","1","1","2","1","2","1","2","3","3",426.596474019666,426.596474019666,1,0,0,0,0,0,0,426.596474019666,0,0,0,0,0,0,"3","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
89,"5","1",66023.0073632238,2,1,3,"930288","1","1","1","1","1","1","1","1","1","1",132046.014726448,132046.014726448,1,0,0,0,0,0,4946.49196933024,580.935174962506,0,0,0,0,0,126518.587582155,"2","1",17789.5875821548,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
312,"10","1",17547.040848025,1.3,1,2,"841150","1","1","1","1","2","2","1","1","1","1",24364.0588392263,22811.1531024325,1,0,0,0,0,4097.73858268851,4960.5756719131,1324.25851845265,0,0,0,0,1552.90573679373,13981.486066172,"3","1",3999.92735583343,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
309,"10","1",39590.7660553152,2,1,3,"1344807","1","1","1","1","1","1","1","1","1","1",32018.1758464837,26393.8440368768,3,6175.83911558613,0,0,0,0,5043.67630863562,6.93408880368574,0,0,0,0,5624.3318096069,20791.7263334583,"3","1",16321.1005559526,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
274,"9","1",22787.1602432047,1.8,1,3,"1883780","1","1","1","1","1","1","1","1","1","1",87306.6361139962,41016.8884377685,1,0,0,1849.14703386319,0,0,5074.87436393276,1024.88841860058,0,0,0,0,46289.7476762277,79357.7262975997,"3","1",174.2902884338,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
187,"7","1",11775.471882821,1.5,1,2,"2620102","1","1","1","2","1","2","1","1","1","1",20710.7122404161,17663.2078242316,1,0,0,0,0,0,5001.64481787942,0,0,0,0,0,3047.50441618452,15709.0674225367,"2","1",7248.06742253667,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
77,"5","1",24624.4971260605,2.8,1,5,"3033706","1","1","1","1","1","1","1","1","1","1",72262.3947040099,68948.5919529695,1,7792.86909262743,0,1103.99534114701,15163.4349084247,0,5077.13726181537,78.9390909949248,996.422284420868,0,258.558120333112,1110.73986056283,948.082485723633,43046.0190090004,"2","1",17598.8815085421,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
77,"5","1",33204.7781871095,1.5,1,2,"3032978","1","1","1","1","1","1","1","1","1","1",60539.513851634,49807.1672806643,1,0,0,0,0,0,4977.16155620292,123.097508368548,0,0,329.049720525227,0,10403.2968504445,55439.2547870626,"2","1",9944.58161351484,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
144,"6","1",11810.951707989,1.6,1,3,"1069675","1","1","1","1","1","1","1","1","1","1",19456.7202403855,18897.5227327824,1,2554.28973551477,0,1848.75270559252,0,0,4933.26995735988,0,209.60953379313,0,0,0,349.587973809987,10120.4078419183,"2","1",10120.4078419183,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
282,"9","1",15924.9887194288,1,1,1,"3518196","1","1","1","1","1","1","1","1","1","1",19921.3183721373,15924.9887194288,1,0,0,0,0,0,5095.24639742449,0,0,0,0,0,3996.32965270849,14826.0719747128,"3","1",95.0719747127825,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
253,"9","1",14765.2236747887,2.3,1,4,"863134","1","1","1","2","1","2","1","3","1","1",41114.3473698274,33960.014452014,1,0,0,5630.61873553268,4926.89038991755,0,5031.30790418945,58.9465686801285,0,0,174.803735206479,0,6979.52918260694,25466.5837715076,"3","1",21127.4595951981,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
220,"8","1",7446.02975015404,1.5,1,2,"2311540","1","1","1","2","1","1","1","1","1","2",34634.5550517354,11169.0446252311,1,0,0,0,0,0,4949.41707546823,1472.62980992316,0,0,404.872028904092,0,23060.6383976003,28212.508166344,"3","1",28212.508166344,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
89,"5","1",5186.13574315134,1.3,2,2,"929653","1","1","1","2","2","2","1","1","1","3",7109.59074510029,6741.97646609674,1,0,0,0,0,0,7109.59074510029,0,0,0,367.614279003548,0,0,0,"2","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
153,"6","1",14218.4138868203,1.5,1,2,"1022219","1","1","1","1","1","1","1","1","1","1",26992.4983764163,21327.6208302305,1,1016.74670184199,0,0,0,521.567073308844,5093.1931016501,1772.71772677802,134.303304254147,0,0,293.142800117503,5237.43144181423,18588.2737728374,"2","1",11730.2737728374,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
274,"9","1",13405.9504216379,1.3,1,2,"1884472","1","1","1","1","1","1","1","1","1","1",22482.0994392179,17427.7355481292,1,8948.18005282324,0,0,0,0,4921.90334149636,0,3250.50895592357,0,0,0,1803.85493516514,8612.01604489832,"3","1",8521.48587893079,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
113,"5","1",15608.1424096834,1.8,1,3,"2388597","1","1","1","1","1","1","1","1","1","2",30174.5802831074,28094.6563374301,1,1902.42462256585,0,3452.54213795615,0,0,5027.47005391866,454.687165257344,0,0,201.911572176698,0,1878.01237350063,19337.4563034094,"2","1",240.456303409408,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
327,"10","1",29612.438323042,1.5,1,2,"1077952","1","1","1","1","1","1","1","1","1","1",59152.3603928821,44418.657484563,1,6754.84609770216,0,0,0,0,4967.96792615205,0,382.978569163298,0,620.024680016851,0,13730.6996591389,47429.5463690278,"3","1",182.546369027845,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
113,"5","1",0,1,1,1,"2387558","1","1","1","1","1","1","1","1","1","2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1",0,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
309,"10","1",19651.4752248184,1,1,1,"1346961","1","1","1","2","1","2","1","1","1","1",21465.215195059,19651.4752248184,1,740.376474082672,0,0,0,0,4944.6677941829,0,0,0,0,0,1813.73997024061,15780.1709267935,"3","1",133.170926793474,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
327,"10","1",12896.54913112,1,1,1,"1076810","1","1","1","1","1","1","1","1","1","1",12896.54913112,12896.54913112,1,6967.32137543568,0,0,0,0,5044.33166575618,0,0,0,0,0,0,884.896089928136,"3","1",884.896089928136,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
253,"9","1",372424.456231683,1.5,1,2,"861989","1","1","1","1","1","1","1","1","1","1",79946.1967051228,79805.240621075,7,19553.4276585433,0,0,0,2394.17401693046,5022.10544836707,0,0,0,140.956084047812,0,0,52976.489581282,"3","1",14280.489581282,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
218,"8","1",35764.4513592663,1.3,1,2,"3727172","1","1","1","1","1","2","1","1","1","1",47835.0806295759,46493.7867670462,1,0,0,0,0,0,5070.13692250475,0,0,0,0,0,1341.29386252962,42764.9437070711,"3","1",54.9437070710957,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
207,"8","1",8058.62901538728,1,2,1,"2581415","1","1","1","2","2","2","1","1","3","3",8486.2172886122,8058.62901538728,1,4627.49639576421,0,0,0,0,0,0,405.615146858161,0,21.9731263667531,0,0,3858.72089284798,"3","1",142.17764692652,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
285,"9","1",33992.8102160303,2.1,1,4,"3384203","1","1","1","1","1","1","1","1","1","1",83530.702897384,71384.9014536637,1,28108.3300844558,0,3096.72112309171,10151.2255477672,0,5003.14985834993,2088.64599943386,0,0,0,4590.44682312974,7555.35462059062,35082.6302842855,"3","1",137.026574666938,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
312,"10","1",46393.4713546655,1.5,1,2,"840670","1","1","1","1","1","1","1","1","1","1",69590.2070319982,69590.2070319982,1,0,0,1760.04102686157,0,0,5043.21415266022,0,0,0,0,0,0,62786.9518524764,"3","1",7291.95185247643,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
300,"10","1",1869.25190144562,1,1,1,"3429369","1","1","1","2","1","2","1","1","1","2",2011.22479828558,1869.25190144562,1,0,0,0,0,0,0,394.643329370869,0,0,127.877242106521,0,14.0956547334418,1616.58146891471,"3","1",1616.58146891471,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
312,"10","1",40348.6613884229,1.8,1,3,"839939","1","1","1","1","1","1","1","1","1","1",88060.9866130005,72627.5904991612,1,6482.45951218554,0,1817.57540074225,0,0,5023.18834182806,0,0,0,251.906342144648,0,15181.4897716946,74737.7633582446,"3","1",221.763358244598,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
218,"8","1",6207.60689891309,1.3,1,2,"3726013","1","1","1","2","1","2","1","1","1","2",16368.0973165674,8069.88896858702,1,0,0,0,0,0,5075.96389218234,0,0,0,0,0,8298.2083479804,11292.1334243851,"3","1",11292.1334243851,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
309,"10","1",35211.6553021097,2.5,1,4,"1347102","1","1","1","1","1","1","1","1","1","1",93135.7174730743,88029.1382552742,1,0,0,2875.24762950851,77.4180412819609,0,5029.86090802588,1.48712830612669,0,0,0,1947.7451794073,3158.83403839277,85151.7037659518,"3","1",33859.586538521,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
305,"10","1",3792.97135870595,1.5,1,2,"2352639","1","1","1","1","1","1","1","1","1","1",5689.45703805892,5689.45703805892,1,0,0,0,0,0,0,929.508667936111,0,0,0,0,0,4759.94837012281,"3","1",1017.94837012281,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
300,"10","1",43126.0930048725,1,1,1,"3430572","1","1","1","1","1","1","1","1","3","3",48675.1033147821,43126.0930048725,1,16771.6942903564,0,0,0,0,4982.20236720517,0,0,0,0,0,5549.01030990968,26921.2066572206,"3","1",138.2066572206,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
40,"4","1",17252.9208811016,1.8,1,3,"3515189","1","1","1","1","1","1","1","1","1","1",31055.2575859829,31055.2575859829,1,0,0,0,0,0,5003.77641217783,1848.38012130582,0,0,0,0,0,24203.1010524993,"1","1",78.1010524992552,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
113,"5","1",32369.1613306063,2,1,3,"2385950","1","1","1","1","1","1","1","1","1","1",68451.3433959739,64738.3226612126,1,833.082633492889,0,1805.30923509507,0,0,4924.52203547582,0,0,0,0,801.509550362283,2911.51118439901,60888.4294919101,"2","1",17602.4294919101,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
261,"9","1",15292.4087234863,1.3,1,2,"2074678","1","1","1","2","1","2","1","3","1","2",22443.2612245597,19880.1313405321,1,0,0,0,0,0,5059.68734114431,36.509295973964,0,0,0,0,2563.12988402758,17347.0645874414,"3","1",140.064587441445,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
306,"10","1",74528.7590673817,1.5,1,2,"1447525","1","1","1","1","1","1","1","1","1","1",119382.010152052,111793.138601073,1,5039.92828935623,0,0,0,0,5094.74095129408,49708.6374105494,0,0,0,0,7588.87155097914,59538.703500852,"3","1",211.703500852045,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
261,"9","1",19906.1707838445,1,1,1,"2073530","1","1","1","1","1","1","1","1","1","1",47200.8247098665,19906.1707838445,1,7234.13085027831,0,0,0,0,5024.41254286095,0,143.209002121163,0,744.657419874971,0,26406.7875040259,34942.2813167273,"3","1",55.2813167272601,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
327,"10","1",37168.2178781803,1,1,1,"1073929","1","1","1","1","1","1","1","3","1","1",38315.7191775629,37168.2178781803,1,0,0,0,2366.05738551255,0,5073.2705745846,0,0,0,86.2060444402648,0,1061.29525494229,30876.3912174657,"3","1",159.391217465736,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
321,"10","1",8562.46107847385,1.5,1,2,"630747","1","1","1","1","1","1","1","1","1","1",23861.4261519363,12843.6916177108,1,4927.04768301487,0,0,0,0,5030.19643216394,0,0,0,0,0,11017.7345342255,13904.1820367575,"3","1",13904.1820367575,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
220,"8","1",30167.6965937039,2.8,1,5,"2308615","1","1","1","1","1","1","1","1","1","1",91829.685450407,84469.5504623708,1,8009.6278521663,0,5635.29448121837,1440.6749854843,0,4951.18377488106,330.04176890915,0,0,0,3018.12958576687,4342.00540226931,71462.8625877478,"3","1",31079.8625877478,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
253,"9","1",28271.816551304,2.3,1,4,"864420","1","1","1","1","1","1","1","1","1","1",67504.4724191136,65025.1780679992,1,0,0,3794.72143405898,0,0,5064.93596178479,0,2309.57250968526,0,169.721841429111,0,0,58644.8150232698,"3","1",11849.4982110743,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
102,"5","1",21865.7163344617,1.5,1,2,"2766024","1","1","1","1","1","1","1","1","1","1",42650.5081059213,32798.5745016926,1,2881.31179428548,0,0,0,0,5036.78149967454,2951.78309875318,403.342917466406,0,0,0,9448.59068676239,31780.6317132081,"2","1",213.582950960104,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
282,"9","1",21144.6417883739,1,2,1,"3517759","1","1","1","1","1","1","1","1","3","3",21144.6417883739,21144.6417883739,1,949.785342420308,0,0,0,0,4947.60762900114,0,0,0,0,0,0,15247.2488169525,"3","1",15247.2488169525,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
305,"10","1",31925.130569032,2.5,1,4,"2349671","1","1","1","1","1","2","1","1","1","1",84304.4889337874,79812.8264225799,1,8596.82451569904,0,3638.59810254627,1995.80739926012,0,4906.04958957992,217.795067656771,3252.07972943546,0,0,1203.56000124337,36.0227805286646,64949.4142590453,"3","1",16163.4142590453,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
294,"10","1",23814.7375917658,2.5,1,4,"2886450","1","1","1","2","2","2","1","1","1","1",66310.8476795597,59536.8439794145,1,3432.60849162931,0,3726.22381064149,1473.16129478964,0,4907.85363013856,2.79068685944425,0,0,0,2868.63653378813,3905.36716635711,52768.2097655013,"3","1",13896.1806078276,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
130,"6","1",17690.9258353862,2.4,1,5,"640602","1","1","1","1","1","2","1","1","1","1",28406.0139506824,21229.1110024635,2,0,0,3700.49414060892,0,1069.60729855745,4920.23220229894,733.721033454016,0,0,425.245397061806,0,6751.6575511571,17981.9592757631,"2","1",762.959275763063,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
261,"9","1",15172.6960892525,1,1,1,"2074391","1","1","1","1","1","1","1","1","1","1",15452.3447885884,15172.6960892525,1,0,0,0,0,0,4911.95110492408,193.665449573016,279.648699335949,0,0,0,0,10346.7282340913,"3","1",43.9112781413645,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
212,"8","1",28979.0014127052,1.5,2,2,"1104636","1","1","1","2","1","1","1","1","3","3",43815.3125071782,43468.5021190579,1,0,0,0,0,0,4945.33634176478,0,346.81038812032,0,0,0,0,38869.9761654134,"3","1",205.825300465906,"2","1.1.2",99288,351,0.003535170413343,282.871794871795,0
